transaction_id,date_key,location_key,flat_key,lease_key,resale_price,price_per_sqm
566824,8,2890,904,1154,600000,6451.61
566825,8,2890,904,1154,563000,6053.76
566827,8,2890,835,1152,578888,6224.6
568957,9,2890,966,1156,600888,6461.16
568962,9,2890,835,1156,578888,6224.6
571100,10,2890,938,1156,595000,6397.85
573246,11,2890,870,1165,584700,6287.1
575285,12,2890,835,1160,578888,6224.6
551080,1,4834,318,1128,480000,7164.18
572677,11,4834,937,1144,780000,8478.26
574715,12,4834,903,1144,773888,8411.83
551135,1,4835,869,1128,698000,7586.96
555431,3,4835,869,1139,700000,7608.7
568390,9,4835,903,1141,738000,8021.74
574714,12,4835,937,1144,800000,8695.65
550594,1,6166,2254,426,780000,5342.47
570009,10,6166,2239,420,818000,5381.58
570010,10,6166,2292,420,850000,5592.11
550914,1,7074,312,805,485000,7950.82
559699,5,7074,357,793,495000,8114.75
572478,11,7074,378,804,490000,8032.79
557788,4,7432,1597,663,610000,4959.35
551263,1,7432,915,651,497000,4778.85
571476,10,2471,1543,654,650000,5416.67
573592,11,2471,1544,654,610000,5041.32
560786,5,2471,803,656,530000,5300.0
562750,6,2471,842,653,535000,5350.0
564989,7,3040,1569,632,648000,5355.37
556574,3,3040,881,635,560000,5333.33
571777,10,3780,915,477,465000,4471.15
560422,5,2891,58,1153,345000,7187.5
560424,5,2891,50,1159,335000,6979.17
562440,6,2891,66,1159,318000,6625.0
564392,7,2891,74,1159,330000,6875.0
564393,7,2891,74,1154,332000,6916.67
564395,7,2891,80,1154,350000,7291.67
564396,7,2891,58,1154,340000,7083.33
566762,8,2891,80,1154,328000,6833.33
568909,9,2891,74,1156,330000,6875.0
568910,9,2891,80,1152,370000,7708.33
573206,11,2891,58,1160,349000,7270.83
575244,12,2891,74,1165,345000,7187.5
575245,12,2891,50,1164,315000,6562.5
562453,6,2891,340,1159,448000,6588.24
564404,7,2891,385,1154,438000,6441.18
562490,6,2891,904,1159,585000,6290.32
564443,7,2891,870,1155,560000,6021.51
568950,9,2891,938,1152,585888,6299.87
568954,9,2891,870,1156,560000,6021.51
568961,9,2891,904,1156,565000,6075.27
575287,12,2891,797,1165,528888,5686.97
568906,9,2892,69,1155,328000,8631.58
575243,12,2892,44,1165,330000,8684.21
571059,10,2892,319,1152,440000,6470.59
562488,6,2892,904,1159,568000,6107.53
564439,7,2892,938,1159,565000,6075.27
552960,2,6167,472,439,363000,5338.24
565498,8,6167,502,440,392000,5764.71
569934,10,6167,1189,436,525000,5303.03
570268,10,7075,405,807,500000,8196.72
560006,5,7433,1621,663,608000,4983.61
553498,2,7433,805,661,490000,4803.92
560841,5,2472,1543,668,620000,5166.67
567202,8,2472,1569,653,635000,5247.93
567204,8,2472,1594,653,660000,5500.0
571475,10,2472,1595,666,638000,5272.73
575611,12,2472,1594,670,668000,5566.67
552191,1,2472,913,667,532000,5215.69
571423,10,2472,842,666,540000,5400.0
573542,11,2472,842,657,543000,5430.0
562971,6,3041,1569,637,668888,5528.0
562972,6,3041,1548,637,630000,5040.0
554579,2,3781,1603,470,615000,4767.44
567640,8,3781,1596,473,635000,5204.92
558607,4,2473,1620,665,630000,5206.61
565502,8,6168,472,453,370000,5441.18
567874,9,6168,472,458,368888,5424.82
552984,2,6168,1152,449,470000,5000.0
561523,6,6168,1184,447,510000,5425.53
559970,5,7434,878,649,504800,4949.02
570601,10,7434,880,648,515000,4951.92
571474,10,2474,1570,666,640000,5245.9
554161,2,2474,844,663,503000,4931.37
573541,11,2474,844,657,515000,5049.02
552455,1,3009,1595,664,645000,5330.58
571660,10,3009,1569,654,640000,5289.26
552983,2,6169,1380,401,443000,5273.81
559356,5,6169,1380,403,410000,4880.95
561521,6,6169,1380,403,458000,5452.38
562749,6,2475,803,653,535000,5350.0
569396,9,3010,881,627,555000,5285.71
551372,1,7928,2150,617,800000,5194.81
566364,8,7928,2116,609,788888,5122.65
565409,8,1692,763,206,449888,5355.81
567803,9,1692,754,196,435000,5178.57
553608,2,784,804,659,640000,6336.63
556978,4,1731,224,336,390000,5342.47
563236,7,1731,257,341,406888,6164.97
574106,12,1731,197,351,388000,5878.79
559759,5,591,576,104,306000,5186.44
563731,7,591,639,105,310000,5344.83
570324,10,591,610,102,305000,5258.62
553032,2,319,620,49,285000,5377.36
554966,3,319,620,45,255000,4811.32
561592,6,319,589,44,280000,5283.02
560910,5,1287,1567,667,833000,7000.0
567298,8,1287,1664,648,900000,7692.31
575688,12,1287,1542,665,796000,6689.08
554266,2,1287,946,661,742500,7279.41
566719,8,1120,551,1175,750000,12096.77
552454,1,2961,2022,225,520000,4193.55
556652,3,2961,1985,223,490000,3951.61
569465,9,2961,1975,218,505000,4072.58
571657,10,2961,2022,234,518000,4177.42
573764,11,2961,1994,234,480000,3870.97
555028,3,442,1998,190,735000,6282.05
557146,4,6170,807,387,473000,4548.08
559357,5,6170,1380,395,455000,5416.67
563391,7,6170,1380,404,468000,5571.43
574695,12,4713,804,700,535000,5297.03
554160,2,2476,805,668,500000,4901.96
575573,12,2476,804,658,565000,5594.06
561042,5,3011,1625,634,690000,5476.19
562965,6,3011,1571,625,655000,5325.2
574257,12,6171,1372,465,440000,5238.1
559707,5,7119,453,305,375000,5514.71
565930,8,7119,472,300,400000,5882.35
565932,8,7119,488,296,385000,5661.76
563828,7,4714,911,703,595000,5950.0
561965,6,7301,5,1039,290000,6590.91
563877,7,7301,54,1048,300000,6818.18
566169,8,7301,63,1044,336000,7636.36
568420,9,7301,54,1041,288000,6545.45
551187,1,7301,381,1037,455000,7109.38
557683,4,7301,315,1043,400000,6250.0
559920,5,7301,336,1038,435000,6796.88
552353,1,3012,808,643,450000,4285.71
565963,8,7120,1569,447,725000,5991.74
574694,12,4715,843,699,590000,5841.58
559910,5,7302,12,1038,298000,6930.23
551176,1,7302,71,1045,308000,7000.0
559909,5,7302,63,1038,305000,6931.82
572712,11,7302,77,1040,315000,7159.09
555476,3,7302,336,1034,432000,6750.0
570521,10,7302,289,1046,388000,6062.5
564803,7,2477,1547,614,660000,5322.58
575612,12,2477,1597,608,710000,5772.36
550950,1,7121,1166,301,604000,6637.36
559737,5,7121,1149,302,545000,5989.01
568254,9,7121,1166,296,573000,6296.7
568256,9,7121,1149,296,470000,5164.84
566165,8,4716,2216,731,1078000,7538.46
551155,1,4716,1667,723,800000,6666.67
553424,2,4716,1595,730,723000,5975.21
572655,11,4716,805,741,550000,5392.16
554201,2,2478,1572,617,695000,5604.84
567873,9,6172,558,467,388000,6062.5
569888,10,6172,563,479,380000,5937.5
574534,12,7122,472,306,370000,5441.18
550925,1,7122,496,298,455000,5548.78
559734,5,7122,1168,305,550000,5913.98
563706,7,7122,1135,300,530000,5698.92
555229,3,7123,501,271,420000,6268.66
574533,12,7123,452,277,398000,5940.3
550921,1,7123,479,282,480000,5925.93
572705,11,4717,2171,696,1042000,7390.07
572706,11,4717,2138,699,960000,6808.51
574747,12,4717,2069,699,850000,5902.78
550926,1,7124,501,267,430000,6417.91
565928,8,7124,452,264,400000,5970.15
559735,5,7124,1181,266,588888,6471.3
555414,3,4718,869,1080,610000,6630.43
570462,10,4718,796,1097,625000,6793.48
570463,10,4718,796,1099,530000,5760.87
572656,11,4718,903,1098,645000,7010.87
566106,8,4719,937,1083,654888,7118.35
554856,3,6173,421,1158,460000,6865.67
559309,5,6173,318,1153,465000,6940.3
561489,6,6173,339,1159,490000,7313.43
561491,6,6173,318,1159,463000,6910.45
561492,6,6173,421,1154,515000,7686.57
561493,6,6173,415,1159,505000,7537.31
563347,7,6173,361,1154,480888,7177.43
565497,8,6173,409,1155,528000,7880.6
565500,8,6173,292,1154,470000,7014.93
565501,8,6173,421,1155,540000,8059.7
567872,9,6173,415,1152,530000,7910.45
569889,10,6173,339,1160,448000,6686.57
572079,11,6173,361,1156,520000,7761.19
555238,3,7138,487,271,360000,5373.13
555239,3,7138,480,276,455000,5548.78
565954,8,7138,1181,268,603000,6626.37
557507,4,7139,495,266,425000,5246.91
565312,8,1717,22,223,260000,5909.09
555685,3,785,1644,662,820000,6833.33
557914,4,785,1619,651,845000,7041.67
562143,6,785,1543,649,728000,6066.67
557886,4,785,911,661,738000,7380.0
555303,3,592,595,73,296333,4938.88
563735,7,592,577,75,305000,5083.33
570323,10,592,612,82,318000,5300.0
572528,11,592,625,83,310000,5166.67
550653,1,320,911,667,670000,6700.0
568013,9,320,842,656,640000,6400.0
568014,9,320,971,653,724000,7240.0
572219,11,324,586,148,800888,10678.51
560883,5,1288,236,65,325000,4850.75
564848,7,1288,198,61,328000,4895.52
551458,1,935,1989,193,595000,5085.47
568656,9,935,1997,183,638000,5596.49
550957,1,7140,1169,294,560000,5957.45
568261,9,7140,1182,287,588000,6391.3
570299,10,7140,1133,291,495000,5439.56
570300,10,7140,1167,291,556000,6043.48
554197,2,2432,1625,569,685000,5436.51
567196,8,2432,1549,565,646000,5126.98
557196,4,6245,1711,856,695000,6043.48
550551,1,6245,987,847,550000,6111.11
550553,1,6245,796,846,485000,5271.74
559366,5,6245,935,854,510000,5666.67
569943,10,6245,935,838,535000,5944.44
572129,11,6245,935,857,537000,5966.67
574262,12,6245,1025,857,555000,6032.61
564800,7,2433,1600,559,760000,6031.75
553009,2,6246,1665,846,660000,5593.22
554891,3,6246,989,854,548888,5966.17
557154,4,6246,935,858,545000,6055.56
561532,6,6246,834,837,495000,5380.43
552240,1,2434,1624,570,715000,5720.0
560837,5,2434,1599,572,700000,5600.0
572130,11,6247,959,859,500000,5813.95
574264,12,6247,987,859,575000,6388.89
552236,1,2435,1572,571,650000,5241.94
554196,2,2435,1574,570,635000,5039.68
550552,1,6248,834,834,508000,5521.74
557155,4,6248,987,832,545000,6055.56
561530,6,6248,869,828,516000,5608.7
565553,8,6248,1025,815,555888,6042.26
567915,9,6248,794,816,480000,5333.33
572125,11,6248,901,821,526888,5854.31
567198,8,2436,1575,565,690000,5433.07
571471,10,2436,1601,573,717000,5645.67
552729,1,3782,1601,464,615000,4842.52
552736,1,3782,1626,470,630000,4960.63
556842,3,3782,1626,476,629000,4952.76
575954,12,3782,1596,474,640000,5245.9
575960,12,3782,1570,467,590000,4836.07
563429,7,6249,1617,817,670888,5685.49
574294,12,6249,1566,824,650000,5508.47
552749,1,3783,2175,470,770000,5310.34
556864,3,3783,2104,461,770000,5422.54
567659,8,3783,2172,477,822800,5794.37
553010,2,6250,1694,856,680000,6181.82
559409,5,6250,1700,858,680000,5762.71
565605,8,6250,1665,853,668000,5661.02
552238,1,2437,1626,571,675000,5314.96
552239,1,2437,1575,577,673000,5299.21
564799,7,2437,1601,563,712000,5606.3
567195,8,2437,1575,559,690000,5433.07
567197,8,2437,1627,559,712000,5562.5
573589,11,2437,1550,573,685000,5393.7
569233,9,2437,916,566,567000,5400.0
567578,8,3784,915,460,487500,4687.5
552647,1,3784,1386,470,400000,4761.9
554536,2,3784,1394,463,405000,4821.43
567567,8,3784,1380,473,418000,4976.19
567576,8,3784,1394,460,400000,4761.9
550579,1,6251,1665,847,677000,5737.29
569986,10,6251,1700,838,690000,5847.46
567194,8,2438,1601,563,740888,5833.76
573883,11,3656,880,467,490000,4711.54
563088,6,3656,1372,475,388000,4619.05
565120,7,3656,1380,477,410000,4880.95
568652,9,767,1711,987,1250888,10877.29
570740,10,767,1660,990,1150000,10176.99
553604,2,767,869,994,777000,8445.65
560075,5,767,962,988,825000,9269.66
560076,5,767,962,988,840000,9438.2
564087,7,767,796,985,808000,8782.61
551382,1,768,411,992,590000,8550.72
557851,4,768,386,999,580000,8405.8
560050,5,768,397,999,590888,8563.59
570691,10,768,320,989,590000,8550.72
572871,11,768,294,990,500000,7246.38
562124,6,768,1008,986,900888,9792.26
570727,10,768,1005,989,878000,9865.17
551377,1,769,386,1000,535000,7753.62
557849,4,769,363,999,580000,8405.8
572873,11,769,411,990,618000,8956.52
551418,1,769,900,992,755000,8483.15
555666,3,769,793,994,700000,7865.17
572898,11,769,962,990,888000,9977.53
560049,5,770,294,999,490000,7101.45
570692,10,770,363,989,590000,8550.72
555668,3,770,934,994,820000,9213.48
557879,4,770,834,986,795000,8641.3
564089,7,770,793,995,730000,8202.25
552854,2,1718,471,235,348000,5194.03
559179,5,1718,515,237,380000,5671.64
563233,7,1718,515,225,390000,5820.9
552886,2,1718,1196,235,480000,5217.39
565412,8,1718,1167,223,468000,5086.96
562126,6,786,844,649,700000,6862.75
574977,12,786,944,656,768000,7680.0
570316,10,593,122,82,275888,5869.96
572521,11,593,111,83,268000,5702.13
557548,4,593,622,85,310000,5438.6
570053,10,321,944,665,725000,7250.0
574349,12,321,971,666,750000,7500.0
566029,8,684,1635,855,1000000,9009.01
570353,10,684,904,852,800000,8602.15
555480,3,7330,198,1,325000,4850.75
555481,3,7330,198,2,325000,4850.75
550699,1,443,1954,193,650000,5555.56
563505,7,443,1949,176,658000,5529.41
557921,4,936,2017,175,628000,5367.52
562147,6,936,1954,176,600000,5128.21
557197,4,6252,1566,828,630000,5338.98
552160,1,2221,808,595,540000,5142.86
557156,4,6253,937,815,528000,5739.13
557157,4,6253,901,815,530000,5888.89
559365,5,6253,790,815,485000,5639.53
559367,5,6253,869,815,515000,5597.83
565554,8,6253,790,829,490000,5697.67
567913,9,6253,867,829,508000,5644.44
569944,10,6253,1008,820,555000,6032.61
574268,12,6253,965,823,530000,5760.87
552223,1,2222,1626,595,683000,5377.95
556410,3,2222,1627,597,698000,5453.12
571402,10,2222,881,583,587000,5590.48
571830,10,3657,2104,474,753000,5302.82
565606,8,6254,1592,821,688000,5830.51
569983,10,6254,1617,829,708000,6000.0
552990,2,6254,834,833,477000,5184.78
561527,6,6254,1008,815,530000,5760.87
561528,6,6254,834,817,470000,5108.7
561531,6,6254,796,815,480000,5217.39
567914,9,6254,965,821,513800,5584.78
574261,12,6254,903,820,520000,5652.17
552224,1,2223,1574,585,670000,5317.46
552225,1,2223,1544,598,638000,5272.73
562777,6,2223,1551,589,645000,5039.06
569638,9,3658,2139,466,740000,5211.27
569982,10,6255,1592,829,693000,5872.88
569985,10,6255,1639,824,688889,5990.34
563395,7,6255,1025,816,540000,5869.57
567916,9,6255,869,821,525000,5706.52
572127,11,6255,869,824,530000,5760.87
571462,10,2224,1549,598,638000,5063.49
573577,11,2224,1544,597,665000,5495.87
554464,2,3659,298,462,335000,4589.04
554465,2,3659,367,464,375000,5136.99
554466,2,3659,367,464,380888,5217.64
558902,4,3659,298,470,350000,4794.52
561133,5,3659,367,476,368000,5041.1
558959,4,3659,808,476,465000,4428.57
563086,6,3659,846,463,480000,4615.38
575903,12,3659,847,477,515000,4904.76
554932,3,6256,1592,828,635000,5381.36
561558,6,6256,1617,816,695000,5889.83
563428,7,6256,1662,818,700800,6093.91
567943,9,6256,1541,824,610000,5169.49
552988,2,6256,869,832,508000,5521.74
559368,5,6256,989,815,528000,5739.13
556725,3,3660,323,494,358000,4904.11
563043,6,3660,345,486,370000,5068.49
561202,5,3660,880,500,470000,4519.23
563085,6,3660,880,486,480000,4615.38
565119,7,3660,915,486,485000,4663.46
573882,11,3660,915,484,475000,4567.31
550550,1,6257,989,833,503000,5467.39
552989,2,6257,867,832,512000,5688.89
554890,3,6257,1008,828,538000,5847.83
554892,3,6257,903,817,485000,5271.74
561529,6,6257,903,816,520000,5652.17
565552,8,6257,869,821,500000,5434.78
572126,11,6257,987,820,518800,5764.44
558595,4,2225,1574,592,690000,5476.19
556344,3,2225,881,580,580000,5523.81
554538,2,3785,1386,464,410000,4880.95
556813,3,3785,1386,470,408000,4857.14
558968,4,3785,1394,470,410000,4880.95
565127,7,3785,1386,461,423000,5035.71
575913,12,3785,1394,466,437000,5202.38
560826,5,2226,1598,591,695000,5604.84
556783,3,3661,807,463,470000,4519.23
556784,3,3661,807,476,445000,4278.85
567554,8,3661,807,475,460000,4423.08
567496,8,3662,323,488,385000,5273.97
554518,2,3662,807,489,470000,4519.23
569567,9,3662,880,501,490000,4711.54
575904,12,3662,846,496,467000,4490.38
569528,9,3663,345,501,378000,5178.08
567553,8,3663,811,495,458000,4240.74
553603,2,771,1025,993,878800,9552.17
553605,2,771,937,993,795000,8641.3
557881,4,771,965,999,860000,9347.83
557883,4,771,869,999,800000,8695.65
562123,6,771,1025,988,908000,9869.57
564086,7,771,869,988,800000,8695.65
570726,10,771,989,989,890000,9673.91
570728,10,771,989,989,875000,9510.87
570349,10,668,906,968,848888,8935.66
570350,10,668,940,968,880000,9263.16
553888,2,1108,1598,677,988000,7967.74
551793,1,1108,882,673,790000,7452.83
571034,10,1108,846,672,880000,8461.54
560112,5,937,1584,875,920000,8363.64
553624,2,937,827,874,735000,8647.06
555679,3,937,789,880,618000,7270.59
555682,3,937,1019,882,850000,10000.0
564104,7,937,867,878,860000,9555.56
564105,7,937,963,878,870000,9666.67
555689,3,938,1657,875,985000,8954.55
568657,9,938,1558,864,775000,7045.45
560101,5,938,963,878,820000,9111.11
551443,1,939,987,880,790000,8777.78
553625,2,939,935,880,790888,8787.64
555680,3,939,1006,877,848888,9432.09
568648,9,940,901,869,815000,9055.56
554717,3,1681,216,184,360000,5538.46
563232,7,1681,263,185,385000,5273.97
567769,9,1681,176,189,332000,5107.69
569777,10,1681,216,173,375000,5769.23
557259,4,219,1181,395,703000,7725.27
559497,5,235,1550,266,828000,6519.69
570081,10,235,1608,264,850000,6204.38
557229,4,235,491,271,510000,7083.33
564353,7,1094,176,178,352000,5415.38
568877,9,1094,265,172,435000,5723.68
575210,12,1094,234,185,400000,6153.85
551012,1,677,216,190,360000,5538.46
551013,1,677,234,190,360000,5538.46
555313,3,677,216,175,360000,5538.46
551765,1,1109,196,141,418000,6430.77
555963,3,1109,234,130,415000,6384.62
555965,3,1109,285,130,410000,6307.69
564355,7,1109,278,132,435000,6692.31
568881,9,1109,285,142,445000,6846.15
571010,10,1109,256,134,408000,6276.92
575213,12,1109,278,147,473000,7276.92
557863,4,839,577,37,310000,5166.67
557864,4,839,625,37,328000,5466.67
574317,12,268,611,85,350000,5932.2
565993,8,689,403,404,576889,7302.39
570334,10,689,368,402,535000,7229.73
559762,5,689,355,387,641888,7132.09
555328,3,689,920,401,728000,6678.9
554240,2,1314,199,33,310000,4558.82
558660,4,1314,237,44,293000,4308.82
552056,1,5848,175,225,343000,5359.38
558480,4,5848,175,223,350000,5468.75
564644,7,5848,215,224,395000,6171.88
551469,1,1006,207,152,475000,6250.0
562153,6,1006,196,162,398000,6123.08
566449,8,1006,196,161,378000,5815.38
550762,1,471,242,143,465000,6369.86
550763,1,471,204,130,465000,6369.86
557383,4,471,224,144,475000,6506.85
557384,4,471,214,144,428000,6793.65
559579,5,471,243,144,450000,6081.08
559580,5,471,242,132,485000,6643.84
572353,11,471,224,147,435000,5958.9
550772,1,521,229,149,400000,7017.54
563584,7,521,229,131,405000,7105.26
572358,11,521,250,134,398000,6982.46
555103,3,521,236,141,450000,6716.42
561701,6,521,279,139,452000,6746.27
574443,12,521,279,134,400000,5970.15
559598,5,6996,299,366,370000,5000.0
565829,8,6996,346,369,370000,5000.0
568118,9,529,190,210,470000,7966.1
563587,7,529,239,198,572000,8171.43
572360,11,529,273,199,565000,8071.43
550764,1,483,880,462,840000,8076.92
554256,2,1396,609,29,306000,5368.42
575660,12,1396,622,30,328000,5754.39
552855,2,1719,471,235,365000,5447.76
567772,9,1719,487,229,342000,5104.48
550431,1,1719,1167,235,400000,4347.83
553019,2,173,611,84,365000,6186.44
564108,7,787,1594,664,852800,7106.67
553607,2,787,844,661,690000,6764.71
561382,6,1732,196,137,345000,5307.69
563234,7,1732,256,134,360000,5538.46
565362,8,1732,256,147,373000,5738.46
567777,9,1732,234,135,355000,5461.54
550989,1,594,571,74,315000,5833.33
559755,5,594,622,85,298000,5228.07
571011,10,1119,172,157,350000,5932.2
559475,5,322,970,664,800000,8080.81
550651,1,322,971,661,690000,6900.0
550652,1,322,803,649,700000,7000.0
574348,12,322,944,657,768888,7688.88
572568,11,713,1572,513,688888,5555.55
568300,9,713,920,512,588000,5394.5
570356,10,713,920,513,568000,5211.01
550672,1,444,762,174,456000,5560.98
568031,9,444,762,185,468000,5707.32
562501,6,2761,1558,743,490000,4454.55
571118,10,2761,1634,747,520000,4727.27
554669,3,4107,1666,249,670000,5630.25
556926,4,4107,1701,254,665000,5588.24
569728,10,4107,1701,256,685000,5756.3
571920,11,4107,1685,256,688000,5781.51
571938,11,1439,471,252,335000,5000.0
574068,12,1439,501,252,378000,5641.79
561356,6,1439,520,254,450000,5487.8
559608,5,6671,915,559,483000,4644.23
555047,3,6390,883,470,480000,4485.98
557589,4,4454,488,392,400000,5882.35
551275,1,7545,850,367,445000,4120.37
564021,7,7545,1756,361,580000,4328.36
566309,8,7545,1757,369,595000,4407.41
555510,3,7303,1954,248,488888,4178.53
566206,8,7303,1998,249,555000,4743.59
573435,11,5853,812,490,750000,6880.73
575491,12,5853,1183,496,678000,7290.32
567861,9,151,2236,388,1008888,6771.06
572057,11,151,2236,392,1088888,7307.97
572058,11,151,2236,392,1030000,6912.75
567206,8,2479,1596,392,690000,5655.74
551870,1,2762,1558,752,522000,4745.45
562500,6,2762,1558,746,503000,4572.73
564455,7,2762,1584,745,540000,4909.09
550306,1,4108,1618,260,658888,5536.87
565294,8,4108,1593,251,677500,5693.28
569727,10,4108,1542,256,612000,5142.86
556946,4,1440,471,241,383800,5728.36
565318,8,1440,501,245,380000,5671.64
565319,8,1440,487,242,375000,5597.01
567744,9,1440,480,242,422000,5146.34
554950,3,6302,2181,559,809000,5322.37
572200,11,6302,2110,562,792000,5351.35
555385,3,4455,1133,403,450000,4945.05
557615,4,4455,1166,395,485000,5329.67
553458,2,7304,1139,239,420000,4329.9
563896,7,7304,1172,237,428000,4412.37
569141,9,5854,855,499,780000,6902.65
567475,8,3446,2086,613,918000,5186.44
569510,9,3446,2125,606,930000,5195.53
556800,3,3786,916,485,478000,4552.38
565130,7,3786,915,495,480000,4615.38
551871,1,2763,1609,751,490000,4454.55
556065,3,2763,1634,746,520000,4727.27
558285,4,2763,1533,746,488000,4436.36
566839,8,2763,1634,750,518000,4709.09
556876,4,4109,471,249,350000,5223.88
550597,1,6303,2171,563,750000,5319.15
561577,6,6303,2178,573,808888,5465.46
568070,9,6391,807,460,508000,4884.62
550720,1,6391,1380,464,418888,4986.76
553383,2,4456,1133,403,475000,5219.78
555549,3,7546,848,375,465000,4386.79
555551,3,7546,917,375,485000,4575.47
551215,1,7305,1977,260,450000,3947.37
573434,11,5855,924,469,793000,7017.7
554803,3,152,565,415,455000,7109.38
554804,3,152,567,415,460000,7187.5
567834,9,152,565,410,470000,7343.75
572047,11,152,1380,421,695000,8273.81
558533,4,2480,180,395,399000,5782.61
567556,8,3664,1380,461,415000,4940.48
567558,8,3664,1386,463,416000,4952.38
558450,4,5567,1916,824,540000,4821.43
560660,5,5567,1870,820,595000,5360.36
564610,7,5567,1890,823,585000,5223.21
575446,12,5567,1853,826,615000,5540.54
553990,2,5568,1310,829,500000,5319.15
556215,3,5568,1853,824,515000,4639.64
551954,1,5569,1231,817,455000,4892.47
564528,7,5569,1291,820,518888,5520.09
558449,4,5569,1923,829,638000,5696.43
564609,7,5569,1905,820,748913,6746.96
556136,3,5570,1270,816,520000,5652.17
556137,3,5570,1251,818,455000,4945.65
569041,9,5570,1330,822,546000,5934.78
569042,9,5570,1340,822,543000,5902.17
571217,10,5570,1210,822,490000,5326.09
560659,5,5570,1871,821,590000,5267.86
571303,10,5570,1890,822,600000,5357.14
575448,12,5570,1856,819,641000,5622.81
558245,4,2764,936,743,460000,5054.95
562458,6,2764,902,745,460000,5054.95
571068,10,2764,936,749,475000,5219.78
567677,9,4110,487,256,350000,5223.88
569649,10,4110,471,252,390000,5820.9
550718,1,6392,880,468,465000,4471.15
568068,9,6392,807,469,450000,4326.92
572300,11,6392,915,475,485000,4663.46
551276,1,7547,880,377,438000,4211.54
557753,4,7547,850,368,460000,4259.26
564019,7,7547,1734,375,580000,4328.36
554838,3,153,2241,415,980000,6363.64
552540,1,3447,2124,603,925000,5225.99
563026,6,3447,2159,612,960000,5423.73
567476,8,3447,2124,602,930000,5254.24
552635,1,3665,807,468,430000,4134.62
554520,2,3665,846,462,460000,4423.08
556781,3,3665,915,464,480000,4615.38
551955,1,5571,1271,818,495000,5322.58
560576,5,5571,1290,820,510000,5483.87
564526,7,5571,1309,820,552000,5935.48
564527,7,5572,1270,820,535000,5815.22
575385,12,5572,1289,825,535000,5815.22
560661,5,5572,1854,824,553000,4937.5
573394,11,5572,1927,819,640000,5714.29
573395,11,5572,1814,819,520000,4642.86
561296,6,4111,452,243,337500,5037.31
561303,6,4111,452,243,350000,5223.88
571840,11,4111,452,252,352000,5253.73
556873,4,4111,464,249,478888,5840.1
561419,6,1441,1712,268,730000,6186.44
567812,9,1441,1617,265,700000,5932.2
572008,11,1441,1700,270,808000,6847.46
563279,7,1441,1570,275,678000,5557.38
550802,1,6672,914,567,498888,4843.57
557410,4,6672,848,559,470000,4433.96
555386,3,4457,1133,401,458000,5032.97
570440,10,4457,1138,388,488888,5092.58
570444,10,4457,1149,402,480000,5274.73
566078,8,4457,1192,404,585000,5625.0
555629,3,7548,2256,387,680000,4594.59
564058,7,7548,2237,388,620000,4133.33
572860,11,7548,2276,394,693800,4625.33
553466,2,7306,1968,244,505000,4316.24
555509,3,7306,1978,244,525000,4487.18
568442,9,7306,1968,241,528000,4512.82
572740,11,7306,2017,243,560000,4786.32
562171,6,1874,918,493,575000,5373.83
564138,7,1874,917,498,570000,5377.36
575025,12,1874,917,489,583000,5500.0
552089,1,5856,1546,491,765000,6219.51
556263,3,5856,814,483,670000,6036.04
569867,10,154,1619,432,825000,6875.0
554118,2,2481,231,407,365000,6083.33
564708,7,2481,231,388,385000,6416.67
567116,8,2481,231,388,402000,6700.0
569192,9,2481,231,402,408000,6800.0
573490,11,2481,180,385,380000,5507.25
575534,12,2481,211,394,410000,6833.33
561106,5,3448,2086,614,900000,5084.75
573963,11,3666,2104,466,797000,5612.68
560575,5,5573,1231,822,480000,5161.29
575447,12,5573,1854,830,589000,5258.93
553989,2,5574,1252,829,502500,5403.23
562643,6,5574,1832,822,530000,4732.14
558367,4,5575,1309,820,520000,5591.4
562577,6,5575,1231,823,490000,5268.82
566934,8,5575,1252,819,510000,5483.87
567019,8,5575,1916,831,618000,5517.86
571302,10,5575,1814,825,516000,4607.14
550201,1,4112,22,260,267000,6068.18
563143,7,4112,26,245,290000,6590.91
565196,8,4112,26,242,275000,6250.0
571833,11,4112,26,252,305000,6931.82
571834,11,4112,31,252,295000,6704.55
559239,5,1442,1592,268,680000,5762.71
561418,6,1442,1712,268,800000,6779.66
563277,7,1442,1541,272,635000,5381.36
554951,3,6304,2209,573,778000,5118.42
555077,3,6393,1603,484,620000,4806.2
557360,4,6393,1646,487,635000,5204.92
565776,8,6393,1596,488,633000,5188.52
572333,11,6393,1653,497,680000,5271.32
563530,7,6393,947,501,478000,4640.78
553510,2,7549,917,373,430000,4056.6
572800,11,7549,848,363,438888,4140.45
574792,12,7307,1966,257,480000,4210.53
553653,2,1875,882,505,568888,5366.87
562174,6,1875,848,498,570000,5377.36
570773,10,1875,845,486,538888,5231.92
554805,3,155,568,441,455000,7109.38
559258,5,155,558,449,440000,6875.0
563303,7,155,567,436,490000,7656.25
563304,7,155,565,436,485000,7578.12
572048,11,155,1386,442,605000,7202.38
554119,2,2482,565,413,406000,6343.75
560757,5,2482,558,429,390000,6093.75
567120,8,2482,567,426,415000,6484.38
571387,10,2482,565,410,410000,6406.25
575535,12,2482,565,419,405000,6328.12
575536,12,2482,563,417,419000,6546.88
556371,3,2482,1398,414,538888,6054.92
556372,3,2482,1386,414,542000,6452.38
571653,10,3449,878,604,470000,4607.84
556861,3,3667,2104,470,730000,5140.85
